ticker,name,country,exchange,type,source,yahoo_symbol
BEAR.GAS.X5.AVA.19,BEAR.GAS.X5.AVA.19,Sweden,OMX,Common Stock,Twelve Data,BEAR.GAS.X5.AVA.19
BEAR.GAS.X5.AVA.20,BEAR.GAS.X5.AVA.20,Sweden,OMX,Common Stock,Twelve Data,BEAR.GAS.X5.AVA.20
BEAR.GAS.X5.AVA.21,BEAR.GAS.X5.AVA.21,Sweden,OMX,Common Stock,Twelve Data,BEAR.GAS.X5.AVA.21
BEAR.GULD.X3.AVA.5,BEAR.GULD.X3.AVA.5,Sweden,OMX,Common Stock,Twelve Data,BEAR.GULD.X3.AVA.5
BEAR.GULD.X3.H,,Sweden,OMX,Common Stock,Twelve Data,BEAR.GULD.X3.H
BEAR.GULD.X4.AVA.8,BEAR.GULD.X4.AVA.8,Sweden,OMX,Common Stock,Twelve Data,BEAR.GULD.X4.AVA.8
BEAR.GULD.X5.AVA.6,BEAR.GULD.X5.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BEAR.GULD.X5.AVA.6
BEAR.JD.X5.AVA.06,BEAR.JD.X5.AVA.06,Sweden,OMX,Common Stock,Twelve Data,BEAR.JD.X5.AVA.06
BEAR.NOVO.X5.AVA.6,BEAR.NOVO.X5.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BEAR.NOVO.X5.AVA.6
BEAR.NOVO.X8.AVA.7,BEAR.NOVO.X8.AVA.7,Sweden,OMX,Common Stock,Twelve Data,BEAR.NOVO.X8.AVA.7
BEAR.OMX.X8.AVA.14,BEAR.OMX.X8.AVA.14,Sweden,OMX,Common Stock,Twelve Data,BEAR.OMX.X8.AVA.14
BEAR.SAAB.X2.AVA.2,BEAR.SAAB.X2.AVA.2,Sweden,OMX,Common Stock,Twelve Data,BEAR.SAAB.X2.AVA.2
BEAR.SAAB.X5.AVA.7,BEAR.SAAB.X5.AVA.7,Sweden,OMX,Common Stock,Twelve Data,BEAR.SAAB.X5.AVA.7
BEAR.SAAB.X6.AVA.4,BEAR.SAAB.X6.AVA.4,Sweden,OMX,Common Stock,Twelve Data,BEAR.SAAB.X6.AVA.4
BEAR.SAAB.X6.AVA.5,BEAR.SAAB.X6.AVA.5,Sweden,OMX,Common Stock,Twelve Data,BEAR.SAAB.X6.AVA.5
BEAR.SAAB.X8.AVA.5,BEAR.SAAB.X8.AVA.5,Sweden,OMX,Common Stock,Twelve Data,BEAR.SAAB.X8.AVA.5
BEAR.SAAB.X8.AVA.6,BEAR.SAAB.X8.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BEAR.SAAB.X8.AVA.6
BEAR.SAAB.X8.AVA.7,BEAR.SAAB.X8.AVA.7,Sweden,OMX,Common Stock,Twelve Data,BEAR.SAAB.X8.AVA.7
BEAR.SKF.X3.H,BEAR.SKF.X3.H,Sweden,OMX,Common Stock,Twelve Data,BEAR.SKF.X3.H
BEAR.VOLV.X2.H,BEAR VOLV X2 H,Sweden,OMX,Common Stock,Twelve Data,BEAR.VOLV.X2.H
BEAR.WTI.X5.AVA.13,BEAR.WTI.X5.AVA.13,Sweden,OMX,Common Stock,Twelve Data,BEAR.WTI.X5.AVA.13
BEGR,BE Group AB (publ),Sweden,OMX,Common Stock,Twelve Data,BEGR
BEIA.B,Beijer Alma AB,Sweden,OMX,Common Stock,Twelve Data,BEIA.B
BEIJ.B,Beijer Ref AB,Sweden,OMX,Common Stock,Twelve Data,BEIJ.B
BELE,Beijer Electronics Group AB,Sweden,OMX,Common Stock,Twelve Data,BELE
BEO.SDB,Beowulf Mining plc,Sweden,OMX,Depositary Receipt,Twelve Data,BEO.SDB
BERA,BERA,Sweden,OMX,Common Stock,Twelve Data,BERA
BERG.B,Bergman & Beving AB (publ),Sweden,OMX,Common Stock,Twelve Data,BERG.B
BERNER.B,Berner Industrier AB,Sweden,OMX,Common Stock,Twelve Data,BERNER.B
BESQAB,Besqab AB,Sweden,OMX,Common Stock,Twelve Data,BESQAB
BESQAB.PR.REF.B,Besqab AB (publ),Sweden,OMX,Common Stock,Twelve Data,BESQAB.PR.REF.B
BETCO,Better Collective A/S,Sweden,OMX,Common Stock,Twelve Data,BETCO
BETS.B,Betsson AB,Sweden,OMX,Common Stock,Twelve Data,BETS.B
BEYOND,Beyond Frames AB,Sweden,OMX,Common Stock,Twelve Data,BEYOND
BHG,BHG Group AB (publ),Sweden,OMX,Common Stock,Twelve Data,BHG
BIBB,Bibbinstruments AB,Sweden,OMX,Common Stock,Twelve Data,BIBB
BICO,BICO Group AB,Sweden,OMX,Common Stock,Twelve Data,BICO
BILI.A,Bilia AB,Sweden,OMX,Common Stock,Twelve Data,BILI.A
BILL,Billerud AB (publ),Sweden,OMX,Common Stock,Twelve Data,BILL
BIM,BIMobject AB,Sweden,OMX,Common Stock,Twelve Data,BIM
BINERO,Binero Group AB,Sweden,OMX,Common Stock,Twelve Data,BINERO
BINV,BioInvent International AB,Sweden,OMX,Common Stock,Twelve Data,BINV
BIOA.B,BioArctic AB,Sweden,OMX,Common Stock,Twelve Data,BIOA.B
BIOEX,Bioextrax AB,Sweden,OMX,Common Stock,Twelve Data,BIOEX
BIOF,Biofrigas Sweden AB,Sweden,OMX,Common Stock,Twelve Data,BIOF
BIOG.B,BioGaia AB,Sweden,OMX,Common Stock,Twelve Data,BIOG.B
BIOSGN,Biosergen AB (publ),Sweden,OMX,Common Stock,Twelve Data,BIOSGN
BIOVIC.B,Biovica International AB,Sweden,OMX,Common Stock,Twelve Data,BIOVIC.B
BIOWKS,Bio-Works Technologies AB,Sweden,OMX,Common Stock,Twelve Data,BIOWKS
BITCOIN.XBT,Bitcoin Tracker One XBT Provide,Sweden,OMX,Common Stock,Twelve Data,BITCOIN.XBT
BITCOIN.XBTE,Bitcoin Tracker EUR XBT Provide,Sweden,OMX,Common Stock,Twelve Data,BITCOIN.XBTE
BLICK,Blick Global Group AB,Sweden,OMX,Common Stock,Twelve Data,BLICK
BMAX,Byggmax Group AB (publ),Sweden,OMX,Common Stock,Twelve Data,BMAX
BMC,Brock Milton Capital AB,Sweden,OMX,Common Stock,Twelve Data,BMC
BOAT,Nimbus Group AB,Sweden,OMX,Common Stock,Twelve Data,BOAT
BODY,Bodyflight Sweden AB,Sweden,OMX,Common Stock,Twelve Data,BODY
BOHO,Boho Group AB,Sweden,OMX,Common Stock,Twelve Data,BOHO
BOHO.PR.REF,Boho Group AB Pref,Sweden,OMX,Common Stock,Twelve Data,BOHO.PR.REF
BOKUS,Bokusgruppen AB,Sweden,OMX,Common Stock,Twelve Data,BOKUS
BOL,Boliden AB (publ),Sweden,OMX,Common Stock,Twelve Data,BOL
BOL6B.625SHB,BOL6B.625SHB,Sweden,OMX,Common Stock,Twelve Data,BOL6B.625SHB
BOL6C.585NDS,BOL6C.585NDS,Sweden,OMX,Common Stock,Twelve Data,BOL6C.585NDS
BOL6C.650SHB,BOL6C.650SHB,Sweden,OMX,Common Stock,Twelve Data,BOL6C.650SHB
BOL6C.700SHB,BOL6C.700SHB,Sweden,OMX,Common Stock,Twelve Data,BOL6C.700SHB
BOL6O.504NDS,BOL6O.504NDS,Sweden,OMX,Common Stock,Twelve Data,BOL6O.504NDS
BOL6O.522NDS,BOL6O.522NDS,Sweden,OMX,Common Stock,Twelve Data,BOL6O.522NDS
BOL7F.585NDS,BOL7F.585NDS,Sweden,OMX,Common Stock,Twelve Data,BOL7F.585NDS
