ticker,name,country,exchange,type,source,yahoo_symbol
CBK,Commerzbank AG,Switzerland,SIX,Common Stock,Twelve Data,CBK
CDE,"Coeur Mining, Inc.",Switzerland,SIX,Common Stock,Twelve Data,CDE
CFR,Compagnie Financière Richemont SA,Switzerland,SIX,Common Stock,Twelve Data,CFR
CFS25,CFS25,Switzerland,SIX,Common Stock,Twelve Data,CFS25
CFT,Compagnie Financière Tradition SA,Switzerland,SIX,Common Stock,Twelve Data,CFT
CFTE,Compagnie Financière Tradition S.A.,Switzerland,SIX,Common Stock,Twelve Data,CFTE
CHAM,Cham Swiss Properties AG,Switzerland,SIX,Common Stock,Twelve Data,CHAM
CIB25,CIB25,Switzerland,SIX,Common Stock,Twelve Data,CIB25
CIB261,Canadian Imperial Bank of Commerce 0.63% 01/20/31 EMTN,Switzerland,SIX,Common Stock,Twelve Data,CIB261
CICN,Cicor Technologies Ltd,Switzerland,SIX,Common Stock,Twelve Data,CICN
CIF1,Cronos Immo Fund Right,Switzerland,SIX,Common Stock,Twelve Data,CIF1
CLN,Clariant AG,Switzerland,SIX,Common Stock,Twelve Data,CLN
CLN252,CLN252,Switzerland,SIX,Common Stock,Twelve Data,CLN252
CLN253,CLN253,Switzerland,SIX,Common Stock,Twelve Data,CLN253
CLTN,Coltene Holding AG,Switzerland,SIX,Common Stock,Twelve Data,CLTN
CMB25,CMB25,Switzerland,SIX,Common Stock,Twelve Data,CMB25
CMB251,CMB251,Switzerland,SIX,Common Stock,Twelve Data,CMB251
CMBN,Cembra Money Bank AG,Switzerland,SIX,Common Stock,Twelve Data,CMBN
CMCSA,Comcast Corp,Switzerland,SIX,Common Stock,Twelve Data,CMCSA
COP25,COP25,Switzerland,SIX,Common Stock,Twelve Data,COP25
COP251,COP251,Switzerland,SIX,Common Stock,Twelve Data,COP251
COPN,Cosmo Pharmaceuticals N.V.,Switzerland,SIX,Common Stock,Twelve Data,COPN
COTN,Comet Holding AG,Switzerland,SIX,Common Stock,Twelve Data,COTN
CPHN,CPH Group AG,Switzerland,SIX,Common Stock,Twelve Data,CPHN
CRM,CRM,Switzerland,SIX,Common Stock,Twelve Data,CRM
CRM.USD,"Salesforce, Inc.",Switzerland,SIX,Common Stock,Twelve Data,CRM.USD
CSCO,"Cisco Systems, Inc.",Switzerland,SIX,Common Stock,Twelve Data,CSCO
CSCO.USD,CSCO.USD,Switzerland,SIX,Common Stock,Twelve Data,CSCO.USD
CSP25,CSP25,Switzerland,SIX,Common Stock,Twelve Data,CSP25
CURN,Curatis Holding AG,Switzerland,SIX,Common Stock,Twelve Data,CURN
CVX,Chevron Corporation,Switzerland,SIX,Common Stock,Twelve Data,CVX
DAE,Dätwyler Holding AG,Switzerland,SIX,Common Stock,Twelve Data,DAE
DAT25,DAT25,Switzerland,SIX,Common Stock,Twelve Data,DAT25
DBK,Deutsche Bank AG,Switzerland,SIX,Common Stock,Twelve Data,DBK
DESN,Dottikon ES Holding AG,Switzerland,SIX,Common Stock,Twelve Data,DESN
DHER,Delivery Hero SE,Switzerland,SIX,Common Stock,Twelve Data,DHER
DHL,DHL Group AG,Switzerland,SIX,Common Stock,Twelve Data,DHL
DHS25,DHS25,Switzerland,SIX,Common Stock,Twelve Data,DHS25
DHS251,DHS251,Switzerland,SIX,Common Stock,Twelve Data,DHS251
DHS252,DHS252,Switzerland,SIX,Common Stock,Twelve Data,DHS252
DHS253,DHS253,Switzerland,SIX,Common Stock,Twelve Data,DHS253
DHS254,DHS254,Switzerland,SIX,Common Stock,Twelve Data,DHS254
DKSH,DKSH Holding AG,Switzerland,SIX,Common Stock,Twelve Data,DKSH
DOCM,DocMorris AG,Switzerland,SIX,Common Stock,Twelve Data,DOCM
DOKA,dormakaba Holding AG,Switzerland,SIX,Common Stock,Twelve Data,DOKA
DOR25,DOR25,Switzerland,SIX,Common Stock,Twelve Data,DOR25
DTE,Deutsche Telekom AG,Switzerland,SIX,Common Stock,Twelve Data,DTE
DTE26,DTE26,Switzerland,SIX,Common Stock,Twelve Data,DTE26
DTG,Daimler Truck Holding AG,Switzerland,SIX,Common Stock,Twelve Data,DTG
E319,E319,Switzerland,SIX,Common Stock,Twelve Data,E319
EFGN,EFG International AG,Switzerland,SIX,Common Stock,Twelve Data,EFGN
EGI251,EGI251,Switzerland,SIX,Common Stock,Twelve Data,EGI251
ELMN,Elma Electronic AG,Switzerland,SIX,Common Stock,Twelve Data,ELMN
EL.USD,The Estée Lauder Companies Inc. Class A,Switzerland,SIX,Common Stock,Twelve Data,EL.USD
EMMN,Emmi AG,Switzerland,SIX,Common Stock,Twelve Data,EMMN
EMSN,EMS-Chemie Holding AG,Switzerland,SIX,Common Stock,Twelve Data,EMSN
ENR,ENR,Switzerland,SIX,Common Stock,Twelve Data,ENR
EPH,EPH European Property Holdings Ltd.,Switzerland,SIX,Common Stock,Twelve Data,EPH
EPIC,EPIC Suisse AG,Switzerland,SIX,Common Stock,Twelve Data,EPIC
ESUN,Edisun Power Europe AG,Switzerland,SIX,Common Stock,Twelve Data,ESUN
EVE,EvoNext Holdings SA,Switzerland,SIX,Common Stock,Twelve Data,EVE
EW.USD,Edwards Lifesciences Corporation,Switzerland,SIX,Common Stock,Twelve Data,EW.USD
FCX,Freeport-McMoRan Inc.,Switzerland,SIX,Common Stock,Twelve Data,FCX
FHZN,Flughafen Zürich AG,Switzerland,SIX,Common Stock,Twelve Data,FHZN
FNTN,freenet AG,Switzerland,SIX,Common Stock,Twelve Data,FNTN
FORN,Forbo Holding AG,Switzerland,SIX,Common Stock,Twelve Data,FORN
FREN,Fundamenta Real Estate AG,Switzerland,SIX,Common Stock,Twelve Data,FREN
FTON,Feintool International Holding AG,Switzerland,SIX,Common Stock,Twelve Data,FTON
GAL25,GAL25,Switzerland,SIX,Common Stock,Twelve Data,GAL25
GALD,Galderma Group AG,Switzerland,SIX,Common Stock,Twelve Data,GALD
GALE,Galenica AG,Switzerland,SIX,Common Stock,Twelve Data,GALE
GAM,GAM Holding AG,Switzerland,SIX,Common Stock,Twelve Data,GAM
GAV,Carlo Gavazzi Holding AG,Switzerland,SIX,Common Stock,Twelve Data,GAV
GEB25,GEB25,Switzerland,SIX,Common Stock,Twelve Data,GEB25
GEBN,Geberit AG,Switzerland,SIX,Common Stock,Twelve Data,GEBN
GEBNE,Geberit AG,Switzerland,SIX,Common Stock,Twelve Data,GEBNE
GEM,Gem Co. Ltd.,Switzerland,SIX,Depositary Receipt,Twelve Data,GEM
GF,Georg Fischer AG,Switzerland,SIX,Common Stock,Twelve Data,GF
GFI251,GFI251,Switzerland,SIX,Common Stock,Twelve Data,GFI251
GFI252,GFI252,Switzerland,SIX,Common Stock,Twelve Data,GFI252
GIVN,Givaudan SA,Switzerland,SIX,Common Stock,Twelve Data,GIVN
GLKBN,Glarner Kantonalbank,Switzerland,SIX,Common Stock,Twelve Data,GLKBN
GLW,Corning Incorporated,Switzerland,SIX,Common Stock,Twelve Data,GLW
GMI,Groupe Minoteries SA,Switzerland,SIX,Common Stock,Twelve Data,GMI
GOB,Compagnie de Saint-Gobain S.A.,Switzerland,SIX,Common Stock,Twelve Data,GOB
GOOG,GOOG,Switzerland,SIX,Common Stock,Twelve Data,GOOG
GOOGL,Alphabet Inc.,Switzerland,SIX,Common Stock,Twelve Data,GOOGL
GOOGL.USD,GOOGL.USD,Switzerland,SIX,Common Stock,Twelve Data,GOOGL.USD
GRE25,GRE25,Switzerland,SIX,Common Stock,Twelve Data,GRE25
GRK25,GRK25,Switzerland,SIX,Common Stock,Twelve Data,GRK25
GRKP,Graubündner Kantonalbank,Switzerland,SIX,Common Stock,Twelve Data,GRKP
GT,The Goodyear Tire & Rubber Company,Switzerland,SIX,Common Stock,Twelve Data,GT
GURN,Gurit Holding AG,Switzerland,SIX,Common Stock,Twelve Data,GURN
GXI,Gerresheimer AG,Switzerland,SIX,Common Stock,Twelve Data,GXI
HAG,HAG,Switzerland,SIX,Common Stock,Twelve Data,HAG
HAL,Halliburton Company,Switzerland,SIX,Common Stock,Twelve Data,HAL
HAL.USD,Halliburton Company,Switzerland,SIX,Common Stock,Twelve Data,HAL.USD
HBAN,Helvetia Baloise Holding AG,Switzerland,SIX,Common Stock,Twelve Data,HBAN
HBLN,Hypothekarbank Lenzburg AG,Switzerland,SIX,Common Stock,Twelve Data,HBLN
HEN3,Henkel AG & Co. KGaA Vz (Preferred Shares),Switzerland,SIX,Preferred Stock,Twelve Data,HEN3
HIAG,HIAG Immobilien Holding AG,Switzerland,SIX,Common Stock,Twelve Data,HIAG
HIL25,HIL25,Switzerland,SIX,Common Stock,Twelve Data,HIL25
HIL251,HIL251,Switzerland,SIX,Common Stock,Twelve Data,HIL251
HL,HL,Switzerland,SIX,Common Stock,Twelve Data,HL
HLEE,Highlight Event and Entertainment AG,Switzerland,SIX,Common Stock,Twelve Data,HLEE
HNR1,Hannover Rück SE,Switzerland,SIX,Common Stock,Twelve Data,HNR1
HOLN,Holcim Ltd,Switzerland,SIX,Common Stock,Twelve Data,HOLN
HOOD.USD,HOOD.USD,Switzerland,SIX,Common Stock,Twelve Data,HOOD.USD
HOT,Hochtief Aktiengesellschaft,Switzerland,SIX,Common Stock,Twelve Data,HOT
HPQ,HP Inc.,Switzerland,SIX,Common Stock,Twelve Data,HPQ
HT5,HT5 AG,Switzerland,SIX,Common Stock,Twelve Data,HT5
HUBN,Huber+Suhner AG,Switzerland,SIX,Common Stock,Twelve Data,HUBN
