ticker,name,country,exchange,type,source,yahoo_symbol
YEPSA,Emperador Properties Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YEPSA
YEUR,Euro Cervantes SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YEUR
YFID,Fidere Patrimonio SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YFID
YGMP,GMP Property SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YGMP
YGO2,Greenoak Spain Holdings SOCIMI S.A.,Spain,BME,Common Stock,Twelve Data,YGO2
YGOP,Gop Properties SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YGOP
YHCR,Home Capital Rentals Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YHCR
YHSP,Hispanotels Inversiones SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YHSP
YHTI,YHTI,Spain,BME,Common Stock,Twelve Data,YHTI
YIBI,Ibi Lion Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YIBI
YINB1,"Inbest Prime I Inmuebles Socimi, S.A.",Spain,BME,Common Stock,Twelve Data,YINB1
YINB2,Inbest Prime II Inmuebles S.A.,Spain,BME,Common Stock,Twelve Data,YINB2
YINB3,Inbest Prime III Inmuebles S.A.P.I. de C.V.,Spain,BME,Common Stock,Twelve Data,YINB3
YINB4,Inbest Prime IV Inmuebles S.A.P.I. de C.V.,Spain,BME,Common Stock,Twelve Data,YINB4
YINB6,Inbest Prime VI Inmuebles S.O.C.I.M.I.,Spain,BME,REIT,Twelve Data,YINB6
YINB7,Inbest Prime VII Inmuebles Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YINB7
YINB8,Inbest Prime VIII Inmuebles S.A.P.I. de C.V.,Spain,BME,REIT,Twelve Data,YINB8
YIPS,Inversa Prime SOCIMI S.A.,Spain,BME,Common Stock,Twelve Data,YIPS
YIRG,"Irg10 Socimi, S.A.",Spain,BME,REIT,Twelve Data,YIRG
YISC,Isc Fresh Water Investment S.A.,Spain,BME,REIT,Twelve Data,YISC
YKTS,Ktesios Real Estate SOCIMI S.A.,Spain,BME,Common Stock,Twelve Data,YKTS
YLFG,Lafinca Global Assets SOCIMI S.A.,Spain,BME,Common Stock,Twelve Data,YLFG
YMAT,Matritense Real Estate S.A.,Spain,BME,Common Stock,Twelve Data,YMAT
YMCS,Miciso Real Estate SOCIMI S.A.,Spain,BME,Common Stock,Twelve Data,YMCS
YMIB,Mistral Iberia Real Estate SOCIMI S.A.,Spain,BME,Common Stock,Twelve Data,YMIB
YMIL,Milepro Logistica Ultima Mile S.A.,Spain,BME,Common Stock,Twelve Data,YMIL
YMRE,Meridia Real Estate III Socimi S.A.,Spain,BME,REIT,Twelve Data,YMRE
YNPC,NextPoint Capital Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YNPC
