ticker,name,country,exchange,type,source,yahoo_symbol
BNB114.PR.RO,BN Bank ASA 24/28 FRN,Norway,OSE,Common Stock,Twelve Data,BNB114.PR.RO
BNB96.PR.RO,"BN Bank ASA 21/28 2,30pct",Norway,OSE,Common Stock,Twelve Data,BNB96.PR.RO
BNOR,BlueNord ASA,Norway,OSE,Common Stock,Twelve Data,BNOR
BNORE23.PR.RO,"Bane NOR Eiendom AS 22/27 2,92%",Norway,OSE,Common Stock,Twelve Data,BNORE23.PR.RO
BNORO,BlueNord ASA,Norway,OSE,Common Stock,Twelve Data,BNORO
BONHR,Bonheur ASA,Norway,OSE,Common Stock,Twelve Data,BONHR
BONHRO,Bonheur ASA,Norway,OSE,Common Stock,Twelve Data,BONHRO
BOR,Borgestad ASA,Norway,OSE,Common Stock,Twelve Data,BOR
BORR,Borr Drilling Ltd.,Norway,OSE,Common Stock,Twelve Data,BORR
BOUV,Bouvet ASA,Norway,OSE,Common Stock,Twelve Data,BOUV
BOUVO,Bouvet ASA,Norway,OSE,Common Stock,Twelve Data,BOUVO
BRFI51.PR.RO,Brage Finans AS 22/26 FRN,Norway,OSE,Common Stock,Twelve Data,BRFI51.PR.RO
BRFI52.PR.RO,Brage Finans AS 22/PERP FRN C H,Norway,OSE,Common Stock,Twelve Data,BRFI52.PR.RO
BRFI54.PR.RO.ESG,Brage Finans AS 22/27 FRN,Norway,OSE,Common Stock,Twelve Data,BRFI54.PR.RO.ESG
BRFI58.PR.RO.ESG,Brage Finans AS 23/28 FRN,Norway,OSE,Common Stock,Twelve Data,BRFI58.PR.RO.ESG
BRFI60.PR.RO,Brage Finans AS 23/33 ADJ C SUB,Norway,OSE,Common Stock,Twelve Data,BRFI60.PR.RO
BRFI63.PR.RO,Brage Finans AS 23/27 FRN,Norway,OSE,Common Stock,Twelve Data,BRFI63.PR.RO
BRFI64.PR.RO,Brage Finans AS 24/29 FRN,Norway,OSE,Common Stock,Twelve Data,BRFI64.PR.RO
BRFI67.PR.RO,Brage Finans AS 24/27 FRN,Norway,OSE,Common Stock,Twelve Data,BRFI67.PR.RO
BRFI68.PR.RO,Brage Finans AS 24/27 FRN,Norway,OSE,Common Stock,Twelve Data,BRFI68.PR.RO
BRFI70.PR.RO,BRFI70.PR.RO,Norway,OSE,Common Stock,Twelve Data,BRFI70.PR.RO
BRG,Borregaard ASA,Norway,OSE,Common Stock,Twelve Data,BRG
BRGO,Borregaard ASA,Norway,OSE,Common Stock,Twelve Data,BRGO
BRUT,Bruton Ltd.,Norway,OSE,Common Stock,Twelve Data,BRUT
BSP,Black Sea Property PLC,Norway,OSE,Common Stock,Twelve Data,BSP
BULL.BRENT.X2ND1,BULL-BRENT-X2ND1.OL,Norway,OSE,Common Stock,Twelve Data,BULL.BRENT.X2ND1
BULL.DNB.X3.ND1,BULL.DNB.X3.ND1,Norway,OSE,Common Stock,Twelve Data,BULL.DNB.X3.ND1
BWE,BW Energy Limited,Norway,OSE,Common Stock,Twelve Data,BWE
BWEO,BW Energy Limited,Norway,OSE,Common Stock,Twelve Data,BWEO
BWLPG,BW LPG Limited,Norway,OSE,Common Stock,Twelve Data,BWLPG
BWLPGO,BW LPG Limited,Norway,OSE,Common Stock,Twelve Data,BWLPGO
BWO,BW Offshore Limited,Norway,OSE,Common Stock,Twelve Data,BWO
BWOO,BW Offshore Limited,Norway,OSE,Common Stock,Twelve Data,BWOO
CADLR,Cadeler A/S,Norway,OSE,Common Stock,Twelve Data,CADLR
CADLRO,Cadeler A/S,Norway,OSE,Common Stock,Twelve Data,CADLRO
CAMBI,Cambi ASA,Norway,OSE,Common Stock,Twelve Data,CAMBI
CAPSL,Capsol Technologies ASA,Norway,OSE,Common Stock,Twelve Data,CAPSL
CAPSLO,Capsol Technologies ASA,Norway,OSE,Common Stock,Twelve Data,CAPSLO
CAVEN,Cavendish Hydrogen ASA,Norway,OSE,Common Stock,Twelve Data,CAVEN
CAVENO,Cavendish Hydrogen ASA,Norway,OSE,Common Stock,Twelve Data,CAVENO
CLOUD,Cloudberry Clean Energy ASA,Norway,OSE,Common Stock,Twelve Data,CLOUD
CMBTO,CMB.TECH NV,Norway,OSE,Common Stock,Twelve Data,CMBTO
CMBTOO,CMBTOO,Norway,OSE,Common Stock,Twelve Data,CMBTOO
CODE,CodeLab Capital AS,Norway,OSE,Common Stock,Twelve Data,CODE
COGLD.NOK,EDR Certified Origin Physical G,Norway,OSE,Common Stock,Twelve Data,COGLD.NOK
CONTX,ContextVision AB (publ),Norway,OSE,Common Stock,Twelve Data,CONTX
CONTXO,Contextvision AB,Norway,OSE,Common Stock,Twelve Data,CONTXO
COSH,Constellation Oil Services Holding S.A.,Norway,OSE,Depositary Receipt,Twelve Data,COSH
CRNA,Circio Holding ASA,Norway,OSE,Common Stock,Twelve Data,CRNA
CRNAS,CRNAS,Norway,OSE,Common Stock,Twelve Data,CRNAS
CYVIZ,Cyviz AS,Norway,OSE,Common Stock,Twelve Data,CYVIZ
DDRIL,Dolphin Drilling AS,Norway,OSE,Common Stock,Twelve Data,DDRIL
DELIA,Dellia Group ASA,Norway,OSE,Common Stock,Twelve Data,DELIA
DFENS,Fjord Defence Group ASA,Norway,OSE,Common Stock,Twelve Data,DFENS
DFENSO,DFENSO,Norway,OSE,Common Stock,Twelve Data,DFENSO
DNB,DNB Bank ASA,Norway,OSE,Common Stock,Twelve Data,DNB
DNBO,DNB ASA,Norway,OSE,Common Stock,Twelve Data,DNBO
DNO,DNO ASA,Norway,OSE,Common Stock,Twelve Data,DNO
DNOO,DNO ASA,Norway,OSE,Common Stock,Twelve Data,DNOO
DOFG,DOF Group ASA,Norway,OSE,Common Stock,Twelve Data,DOFG
DOFGO,DOF Group ASA,Norway,OSE,Common Stock,Twelve Data,DOFGO
DSRT,Desert Control AS,Norway,OSE,Common Stock,Twelve Data,DSRT
DVD,Deep Value Driller A.S.,Norway,OSE,Common Stock,Twelve Data,DVD
EAM,EAM Solar ASA,Norway,OSE,Common Stock,Twelve Data,EAM
EIKRN25.PR.RO,Eiendomskreditt AS 22/28 FRN CO,Norway,OSE,Common Stock,Twelve Data,EIKRN25.PR.RO
EIKRN29.PR.RO,Eiendomskreditt AS 25/30 ADJ C,Norway,OSE,Common Stock,Twelve Data,EIKRN29.PR.RO
EIKRN31.PR.RO,EIKRN31.PR.RO,Norway,OSE,Common Stock,Twelve Data,EIKRN31.PR.RO
EIOF,Eidesvik Offshore ASA,Norway,OSE,Common Stock,Twelve Data,EIOF
EIOFO,Eidesvik Offshore ASA,Norway,OSE,Common Stock,Twelve Data,EIOFO
ELABS,Elliptic Laboratories ASA,Norway,OSE,Common Stock,Twelve Data,ELABS
ELABSO,Elliptic Laboratories ASA,Norway,OSE,Common Stock,Twelve Data,ELABSO
ELIMP,Elektro Importoren AS,Norway,OSE,Common Stock,Twelve Data,ELIMP
ELK,Elkem ASA,Norway,OSE,Common Stock,Twelve Data,ELK
ELKO,Elkem ASA,Norway,OSE,Common Stock,Twelve Data,ELKO
ELMRA,Elmera Group ASA,Norway,OSE,Common Stock,Twelve Data,ELMRA
ELMRAO,Elmera Group ASA,Norway,OSE,Common Stock,Twelve Data,ELMRAO
ELO,Elopak ASA,Norway,OSE,Common Stock,Twelve Data,ELO
ELO04.PR.RO.ESG,Elopak ASA 25/30 FRN,Norway,OSE,Common Stock,Twelve Data,ELO04.PR.RO.ESG
ELOO,Elopak ASA,Norway,OSE,Common Stock,Twelve Data,ELOO
EMGS,Electromagnetic Geoservices ASA,Norway,OSE,Common Stock,Twelve Data,EMGS
ENDUR,Endur ASA,Norway,OSE,Common Stock,Twelve Data,ENDUR
ENDURO,ENDURO,Norway,OSE,Common Stock,Twelve Data,ENDURO
ENERG,Energeia AS,Norway,OSE,Common Stock,Twelve Data,ENERG
ENH,SED Energy Holdings Plc,Norway,OSE,Common Stock,Twelve Data,ENH
ENHO,ENHO,Norway,OSE,Common Stock,Twelve Data,ENHO
ENSU,Ensurge Micropower ASA,Norway,OSE,Common Stock,Twelve Data,ENSU
ENSUO,Ensurge Micropower ASA,Norway,OSE,Common Stock,Twelve Data,ENSUO
ENTRA,Entra ASA,Norway,OSE,Common Stock,Twelve Data,ENTRA
ENTRAO,Entra ASA,Norway,OSE,Common Stock,Twelve Data,ENTRAO
ENVIP,Envipco Holding N.V.,Norway,OSE,Common Stock,Twelve Data,ENVIP
ENVIPO,Envipco Holding N.V,Norway,OSE,Common Stock,Twelve Data,ENVIPO
EPR,Europris ASA,Norway,OSE,Common Stock,Twelve Data,EPR
EPRO,Europris ASA,Norway,OSE,Common Stock,Twelve Data,EPRO
EQNR,Equinor ASA,Norway,OSE,Common Stock,Twelve Data,EQNR
EQNRO,Equinor ASA,Norway,OSE,Common Stock,Twelve Data,EQNRO
EQVA,Eqva ASA,Norway,OSE,Common Stock,Twelve Data,EQVA
EQVAO,Eqva ASA,Norway,OSE,Common Stock,Twelve Data,EQVAO
EVINY01.PR.RO.ESG,Eviny AS 23/28 FRN,Norway,OSE,Common Stock,Twelve Data,EVINY01.PR.RO.ESG
EVINY02.PR.RO,"Eviny AS 23/28 5,13%",Norway,OSE,Common Stock,Twelve Data,EVINY02.PR.RO
EVINY04.PR.RO,"Eviny AS 24/34 4,47%",Norway,OSE,Common Stock,Twelve Data,EVINY04.PR.RO
EVINY05.PR.RO,Eviny AS 24/29 FRN,Norway,OSE,Common Stock,Twelve Data,EVINY05.PR.RO
EVINY06.PR.RO,Eviny AS 24/27 FRN,Norway,OSE,Common Stock,Twelve Data,EVINY06.PR.RO
EVINY12.PR.RO.ESG,EVINY12.PR.RO.ESG,Norway,OSE,Common Stock,Twelve Data,EVINY12.PR.RO.ESG
EXTX,Exact Therapeutics A.S.,Norway,OSE,Common Stock,Twelve Data,EXTX
FAMK01.PR.RO,FAMK01.PR.RO,Norway,OSE,Common Stock,Twelve Data,FAMK01.PR.RO
FERDE03.PR.RO,"Ferde AS 19/26 2,36%",Norway,OSE,Common Stock,Twelve Data,FERDE03.PR.RO
FERDE11.PR.RO,Bergen-Os Bompengeselskap AS 17,Norway,OSE,Common Stock,Twelve Data,FERDE11.PR.RO
FERDE23.PR.RO,Ferde AS 21/26 1.65 pct,Norway,OSE,Common Stock,Twelve Data,FERDE23.PR.RO
FERDE24.PR.RO.ESG,Ferde AS 22/27 FRN,Norway,OSE,Common Stock,Twelve Data,FERDE24.PR.RO.ESG
FERDE25.PR.RO,Ferde AS 22/29 FRN,Norway,OSE,Common Stock,Twelve Data,FERDE25.PR.RO
FERDE36.PR.RO,Ferde AS 21/26 FRN,Norway,OSE,Common Stock,Twelve Data,FERDE36.PR.RO
FERDE44.PR.RO,FERDE44.PR.RO,Norway,OSE,Common Stock,Twelve Data,FERDE44.PR.RO
FERDE46.PR.RO,FERDE46.PR.RO,Norway,OSE,Common Stock,Twelve Data,FERDE46.PR.RO
FFSB,Flekkefjord Sparebank,Norway,OSE,Common Stock,Twelve Data,FFSB
FFSB13.PR.RO,Flekkefjord Spb 22/26 FRN,Norway,OSE,Common Stock,Twelve Data,FFSB13.PR.RO
FFSB17.PR.RO,Flekkefjord Spb 24/27 FRN,Norway,OSE,Common Stock,Twelve Data,FFSB17.PR.RO
