ticker,name,country,exchange,type,source,yahoo_symbol
AEGISLOG,Aegis Logistics Ltd.,India,NSE,Common Stock,Twelve Data,AEGISLOG
AEGISVOPAK,Aegis Vopak Terminals Ltd.,India,NSE,Common Stock,Twelve Data,AEGISVOPAK
AEQUS,Aequs Limited,India,NSE,Common Stock,Twelve Data,AEQUS
AEROENTER,Aeroflex Enterprises Limited,India,NSE,Common Stock,Twelve Data,AEROENTER
AEROFLEX,Aeroflex Industries Ltd.,India,NSE,Common Stock,Twelve Data,AEROFLEX
AERONEU,Aeroflex Neu Limited,India,NSE,Common Stock,Twelve Data,AERONEU
AERON.SM,Aeron Composite Ltd.,India,NSE,Common Stock,Twelve Data,AERON.SM
AESTHETIK.SM,Aesthetik Engineers Ltd.,India,NSE,Common Stock,Twelve Data,AESTHETIK.SM
AETHER,Aether Industries Ltd.,India,NSE,Common Stock,Twelve Data,AETHER
AFCONS,Afcons Infrastructure Ltd.,India,NSE,Common Stock,Twelve Data,AFCONS
AFCONS.BL,AFCONS.BL,India,NSE,Common Stock,Twelve Data,AFCONS.BL
AFFLE,Affle India Ltd.,India,NSE,Common Stock,Twelve Data,AFFLE
AFFORDABLE,Affordable Robotic & Automation Ltd.,India,NSE,Common Stock,Twelve Data,AFFORDABLE
AFIL,Akme Fintrade India Ltd.,India,NSE,Common Stock,Twelve Data,AFIL
AFSL,Abans Financial Services Limited,India,NSE,Common Stock,Twelve Data,AFSL
AGARIND,Agarwal Industrial Corporation Limited,India,NSE,Common Stock,Twelve Data,AGARIND
AGARWALEYE,Dr Agarwal's Health Care Ltd,India,NSE,Common Stock,Twelve Data,AGARWALEYE
AGARWALEYE.BL,AGARWALEYE.BL,India,NSE,Common Stock,Twelve Data,AGARWALEYE.BL
AGARWALFT.SM,AGARWAL FLOAT GL,India,NSE,Common Stock,Twelve Data,AGARWALFT.SM
AGARWALTUF.SM,Agarwal Toughened Glass India Ltd.,India,NSE,Common Stock,Twelve Data,AGARWALTUF.SM
AGI,Aro Granite Industries Ltd.,India,NSE,Common Stock,Twelve Data,AGI
AGIIL,AGI Infra Ltd.,India,NSE,Common Stock,Twelve Data,AGIIL
AGNI.SM,AGNI GREEN POWER L,India,NSE,Common Stock,Twelve Data,AGNI.SM
AGRITECH,Agri-Tech (India) Ltd.,India,NSE,Common Stock,Twelve Data,AGRITECH
AGROPHOS,Agro Phos India Ltd.,India,NSE,Common Stock,Twelve Data,AGROPHOS
AGSTRA,AGS Transact Technologies Ltd.,India,NSE,Common Stock,Twelve Data,AGSTRA
AGUL.SM,A G UNIVERSAL LIMI,India,NSE,Common Stock,Twelve Data,AGUL.SM
AHCL,Anlon Healthcare Limited,India,NSE,Common Stock,Twelve Data,AHCL
AHIMSA.SM,AHIMSA INDUSTRIES,India,NSE,Common Stock,Twelve Data,AHIMSA.SM
AHLADA,Ahlada Engineers Ltd.,India,NSE,Common Stock,Twelve Data,AHLADA
AHLEAST,Asian Hotels (East) Ltd.,India,NSE,Common Stock,Twelve Data,AHLEAST
AHLUCONT,Ahluwalia Contracts India Ltd.,India,NSE,Common Stock,Twelve Data,AHLUCONT
AHLWEST,Asian Hotels,India,NSE,Common Stock,Twelve Data,AHLWEST
AIAENG,AIA Engineering Ltd.,India,NSE,Common Stock,Twelve Data,AIAENG
AIIL,Authum Investment & Infrastructure Ltd.,India,NSE,Common Stock,Twelve Data,AIIL
AILIMITED.SM,ABHISHEK INTEGRATI,India,NSE,Common Stock,Twelve Data,AILIMITED.SM
AIMTRON.SM,AIMTRON ELECTRONIC,India,NSE,Common Stock,Twelve Data,AIMTRON.SM
AIRAN,Airan Ltd.,India,NSE,Common Stock,Twelve Data,AIRAN
AIROLAM,Airolam Ltd.,India,NSE,Common Stock,Twelve Data,AIROLAM
AISL.SM,ANI INTEGRATED SER,India,NSE,Common Stock,Twelve Data,AISL.SM
AJANTPHARM,Ajanta Pharma Ltd.,India,NSE,Common Stock,Twelve Data,AJANTPHARM
AJAXENGG,Ajax Engineering Ltd.,India,NSE,Common Stock,Twelve Data,AJAXENGG
AJMERA,Ajmera Realty & Infra India Ltd.,India,NSE,Common Stock,Twelve Data,AJMERA
AJOONI,Ajooni Biotech Ltd.,India,NSE,Common Stock,Twelve Data,AJOONI
AJRINFRA,AJR Infra And Tolling Ltd.,India,NSE,Common Stock,Twelve Data,AJRINFRA
AKANKSHA.SM,AKANKSHA POWER,India,NSE,Common Stock,Twelve Data,AKANKSHA.SM
AKASH,Akash Infra-Projects Ltd.,India,NSE,Common Stock,Twelve Data,AKASH
AKG,AKG Exim Ltd.,India,NSE,Common Stock,Twelve Data,AKG
AKI,AKI India Limited,India,NSE,Common Stock,Twelve Data,AKI
AKIKO.SM,Akiko Global Services Ltd.,India,NSE,Common Stock,Twelve Data,AKIKO.SM
